path,label,crop
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot169_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1793_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1710_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1732_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1703_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1612_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1792_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1794_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1777_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1681_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1651_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1623_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1583_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1660_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1780_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1753_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1747_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1787_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1663_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1764_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot161_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1712_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1622_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1611_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1765_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1783_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1662_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1730_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1672_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1652_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1646_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1760_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1686_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1736_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1588_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1640_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot159_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1729_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1728_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot168_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1737_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1635_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1776_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/septoria leaf spot/septoria leaf spot1786_.jpg,septoria leaf spot,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt128_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt168_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/leaf blight925_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt46_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt56_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt134_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt62_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/leaf blight912_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt103_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt124_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt141_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt44_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt78_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt117_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt32_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt27_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt28_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt33_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt49_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/leaf blight915_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt79_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt96_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt39_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/leaf blight914_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/leaf blight929_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt150_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt113_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt31_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt127_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt53_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt155_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt77_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt80_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt67_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt69_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt151_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt29_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt8_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt65_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt108_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt157_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt135_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt60_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt35_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt160_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt93_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt133_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt129_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt139_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt142_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt110_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt163_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt11_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt137_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/leaf blight913_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/leaf blight918_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt4_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt111_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt106_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt131_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt74_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt66_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt81_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/leaf blight927_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt167_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt12_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt112_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt145_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt94_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt15_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt7_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt132_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt140_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt43_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt143_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt122_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt92_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt119_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt158_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt30_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt159_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt38_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt70_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt123_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt165_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt45_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt85_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt164_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt13_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt100_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt52_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt84_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt82_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt72_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt24_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt95_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt16_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt156_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt126_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt25_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt61_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt59_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt146_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt121_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt48_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt63_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt115_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt37_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt64_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt68_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt51_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt102_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt104_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt90_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt105_.jpg,verticulium wilt,Tomato
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Tomato/verticulium wilt/verticulium wilt138_.jpg,verticulium wilt,Tomato
